"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush"
"2023","4879562","Jeremiah Noga","WR","Oregon State","Pac-12","0.024","0.0536","0"
"2023","4685522","Ty Simpson","QB","Alabama","SEC","0.0238","0.0172","0.0294"
"2023","4918421","Tiger Bachmeier","WR","Stanford","Pac-12","0.0238","0.0508","0"
"2023","4361088","Colson Yankoff","RB","UCLA","Pac-12","0.0238","0","0.0455"
"2023","4572906","A.J. Toney","WR","Middle Tennessee","Conference USA","0.0238","0.04","0"
"2023","4837258","Travis Bates","RB","Duke","ACC","0.0238","0","0.0423"
"2023","4683658","Javonte Sherman","WR","Middle Tennessee","Conference USA","0.0238","0.04","0"
"2023","4433880","Jontavis Robertson","WR","Duke","ACC","0.0238","0.0545","0"
"2023","4812474","DJ Riles","QB","Middle Tennessee","Conference USA","0.0238","0.0133","0.04"
"2023","4870776","Jalen Hale","WR","Alabama","SEC","0.0238","0.0517","0"
"2023","4573522","Shawn Harris Jr.","WR","UMass","FBS Independents","0.0238","0.0506","0"
"2023","4736210","Michael Pettway","WR","Jacksonville State","Conference USA","0.0237","0.0685","0"
"2023","4429503","Taj Davis","WR","California","Pac-12","0.0237","0.0541","0"
"2023","4258412","Perry Carter","WR","Jacksonville State","Conference USA","0.0237","0.0685","0"
"2023","5114332","Jaivian Thomas","RB","California","Pac-12","0.0237","0","0.0435"
"2023","4602785","Peyton Higgins","WR","Troy","Sun Belt","0.0236","0.0484","0"
"2023","4569912","Wyatt Wieland","WR","Wyoming","Mountain West","0.0236","0.0385","0.0135"
"2023","5082633","Evan Svoboda","QB","Wyoming","Mountain West","0.0236","0","0.0405"
"2023","4430684","Treyton Welch","TE","Wyoming","Mountain West","0.0236","0.0577","0"
"2023","5083297","Jacoby Jones","WR","Ohio","Mid-American","0.0235","0.0532","0"
"2023","4869802","Davis Dalton","WR","Southern Mississippi","Sun Belt","0.0234","0.0441","0"
"2023","4431068","Kelvontay Dixon","WR","SMU","American Athletic","0.0234","0.0448","0"
"2023","5152924","JQ Gray","RB","Southern Mississippi","Sun Belt","0.0234","0","0.0508"
"2023","4429804","Jimmy Calloway","WR","Louisville","ACC","0.0234","0.0566","0"
"2023","4870636","Pierce Clarkson","QB","Louisville","ACC","0.0234","0.0377","0.0139"
"2023","5082505","Latreal Jones","WR","Southern Mississippi","Sun Belt","0.0234","0.0441","0"
"2023","5080703","Isaiah Sategna","WR","Arkansas","SEC","0.0233","0.0638","0"
"2023","4429463","Jacolby Criswell","QB","Arkansas","SEC","0.0233","0.0426","0.0122"
"2023","4700456","Jaden Williams","WR","Boston College","ACC","0.0231","0.0351","0.0139"
"2023","5122162","Jordan Smith","WR","New Mexico State","Conference USA","0.0229","0.0526","0"
"2023","5150378","Zeed Haynes","WR","Georgia","SEC","0.0229","0.0411","0"
"2023","4697844","Rara Thomas","WR","Georgia","SEC","0.0229","0.0411","0"
"2023","4907671","Anthony Evans III","WR","Georgia","SEC","0.0229","0.0274","0.0172"
"2023","4429019","Marcus Rosemy","WR","Georgia","SEC","0.0229","0.0411","0"
"2023","4613198","Larenzo McMillan","RB","New Mexico State","Conference USA","0.0229","0","0.0412"
"2023","4870795","Makai Lemon","WR","USC","Pac-12","0.0227","0.0396","0"
"2023","4875683","Mitchel Collier","TE","Central Michigan","Mid-American","0.0227","0.0638","0"
"2023","5151982","Malcolm Gillie","WR","Ball State","Mid-American","0.0224","0.0294","0.0152"
"2023","4869745","Kyirin Heath","TE","Ole Miss","SEC","0.0224","0.0423","0"
"2023","4429709","Jamious Griffin","RB","Ole Miss","SEC","0.0224","0","0.0484"
"2023","4431045","John Copenhaver","TE","North Carolina","ACC","0.0222","0.0462","0"
"2023","4429148","Theo Johnson","TE","Penn State","Big Ten","0.0222","0.0667","0"
"2023","4685334","A.J. Duffy","QB","Florida State","ACC","0.0222","0.0303","0.0145"
"2023","4731586","Kyle Morlock","TE","Florida State","ACC","0.0222","0.0455","0"
"2023","4873588","CJ Campbell","RB","Florida State","ACC","0.0222","0","0.0435"
"2023","4428050","Kamari Morales","TE","North Carolina","ACC","0.0222","0.0462","0"
"2023","4433886","Tate Rodemaker","QB","Florida State","ACC","0.0222","0.0455","0"
"2023","4594337","Liam Clifford","WR","Penn State","Big Ten","0.0222","0.0667","0"
"2023","5125734","Luke Mcgary","TE","Tulsa","American Athletic","0.0221","0.0577","0"
"2023","4429914","Karter Johnson","TE","Pittsburgh","ACC","0.0221","0.0435","0"
"2023","4429062","Ze'Vian Capers","WR","Western Kentucky","Conference USA","0.0221","0.0341","0"
"2023","5085434","LT Sanders","RB","Western Kentucky","Conference USA","0.0221","0.0114","0.0417"
"2023","4880681","Amin Hassan","RB","Navy","American Athletic","0.022","0","0.0296"
"2023","4699523","Eddie Battle","RB","Florida","SEC","0.0219","0","0.0462"
"2023","4870770","Nathaniel Joseph","WR","Miami","ACC","0.0219","0.0444","0"
"2023","4596602","Brashard Smith","WR","Miami","ACC","0.0219","0.0444","0"
"2023","4875187","Carlson Joseph","RB","Florida","SEC","0.0219","0","0.0462"
"2023","4427164","Mason Fairchild","TE","Kansas","Big 12","0.0219","0.0536","0"
"2023","5085024","CJ Williams","WR","Wisconsin","Big Ten","0.0219","0.0423","0"
"2023","4875125","Max Brown","QB","Florida","SEC","0.0219","0.0417","0"
"2023","4431735","Douglas Emilien","WR","Kansas","Big 12","0.0219","0.0536","0"
"2023","4240094","Micah Leon","QB","Florida","SEC","0.0219","0.0417","0"
"2023","4592832","Marcus Burke","WR","Florida","SEC","0.0219","0.0417","0"
"2023","5085138","Aiden Calvert","RB","Air Force","Mountain West","0.0217","0","0.0234"
"2023","4685795","Kendrell Williams","RB","Louisiana","Sun Belt","0.0216","0","0.0429"
"2023","4923250","Brady Drogosh","QB","Cincinnati","Big 12","0.0216","0","0.0361"
"2023","4428808","Jacob Bernard","WR","Louisiana","Sun Belt","0.0216","0.0441","0"
"2023","4430183","Logan Kyle","TE","Vanderbilt","SEC","0.0216","0.0194","0.0253"
"2023","4683237","Keagan Johnson","WR","Kansas State","Big 12","0.0214","0.0492","0"
"2023","5121471","Tyshawn Russell","WR","South Carolina","SEC","0.0214","0.0361","0"
"2023","4383437","Dj Twitty","RB","South Carolina","SEC","0.0214","0","0.0526"
"2023","5114331","Suderian Harrison","WR","Virginia","ACC","0.0211","0.0426","0"
"2023","4717723","Reese Clark","TE","Temple","American Athletic","0.0211","0.0333","0"
"2023","4596019","Amaad Foston","RB","Virginia","ACC","0.0211","0.0106","0.0326"
"2023","4361959","Quincy Patterson II","QB","Temple","American Athletic","0.0211","0","0.06"
"2023","4242373","Bentley Hanshaw","TE","Liberty","Conference USA","0.021","0.0652","0"
"2023","4428219","Brionne Penny","WR","San Diego State","Mountain West","0.0209","0.0476","0"
"2023","4912647","Austin Novosad","QB","Oregon","Pac-12","0.0208","0.0366","0"
"2023","4429172","Traeshon Holden","WR","Oregon","Pac-12","0.0208","0.0366","0"
"2023","4683282","Justin Lynch","RB","Northern Illinois","Mid-American","0.0208","0","0.0405"
"2023","5151498","Grayson Barnes","WR","Northern Illinois","Mid-American","0.0208","0.0441","0"
"2023","4431334","Chris Hilton Jr.","WR","LSU","SEC","0.0207","0.0405","0"
"2023","5082587","Matthew Coleman","WR","San José State","Mountain West","0.0207","0.0367","0"
"2023","5082118","Zach Mundell","QB","Army","FBS Independents","0.0206","0.0476","0.0133"
"2023","4428090","Bradley Archer","TE","Indiana","Big Ten","0.0206","0.0421","0"
"2023","4363153","Tyre Shelton","RB","Louisiana Tech","Conference USA","0.0205","0","0.044"
"2023","5092781","Jack Turner","QB","Louisiana Tech","Conference USA","0.0205","0.0294","0.011"
"2023","5082329","Bryce McMahon","RB","Toledo","Mid-American","0.0203","0","0.0353"
"2023","4686284","Larry Stephens","WR","Toledo","Mid-American","0.0203","0.0476","0"
"2023","4362248","Anthony Torres","TE","Toledo","Mid-American","0.0203","0.0476","0"
"2023","4838556","Kaleb Webb","WR","Tennessee","SEC","0.0201","0.0448","0"
"2023","4882061","Jacob Newell","TE","Akron","Mid-American","0.02","0.0351","0"
"2023","4373566","Miller Gibbs","TE","Appalachian State","Sun Belt","0.02","0.0462","0"
"2023","4608606","Tyson Mobley","WR","Coastal Carolina","Sun Belt","0.0199","0.038","0"
"2023","4570218","Jonah Panoke","WR","Hawai'i","Mountain West","0.0199","0.0299","0"
"2023","4602783","Trent Battle","RB","TCU","Big 12","0.0196","0.0192","0.0213"
"2023","4430993","LV Bunkley-Shelton","WR","Oklahoma","Big 12","0.0196","0.0526","0"
"2023","4917093","Ryan Staub","QB","Colorado","Pac-12","0.0196","0.0297","0"
"2023","4699866","Nic Anderson","WR","Oklahoma","Big 12","0.0196","0.0526","0"
"2023","4713358","Jayden Gibson","WR","Oklahoma","Big 12","0.0196","0.0526","0"
"2023","4363030","Warren Thompson","WR","TCU","Big 12","0.0196","0.0385","0"
"2023","4832792","Major Everhart","WR","TCU","Big 12","0.0196","0.0192","0.0213"
"2023","4432694","JoJo Earle","WR","TCU","Big 12","0.0196","0.0385","0"
"2023","4870712","Cameron Edge","QB","Maryland","Big Ten","0.0191","0.0367","0"
"2023","4360379","Kenyon Sims","RB","Jacksonville State","Conference USA","0.019","0","0.029"
"2023","4870234","Reggion Bennett","RB","Jacksonville State","Conference USA","0.019","0","0.029"
"2023","4372597","Jamarye Joiner","WR","Jacksonville State","Conference USA","0.019","0.0548","0"
"2023","4381248","Tauskie Dove","WR","Memphis","American Athletic","0.0188","0.0381","0"
"2023","4565532","Jordan Brunson","RB","Miami (OH)","Mid-American","0.0187","0","0.037"
"2023","4576183","Kevin Davis","RB","Miami (OH)","Mid-American","0.0187","0","0.037"
"2023","4831976","Javon Tracy","WR","Miami (OH)","Mid-American","0.0187","0.0385","0"
"2023","4372782","Joe Wilkins","WR","Miami (OH)","Mid-American","0.0187","0.0385","0"
"2023","4569507","Cade McDonald","WR","Miami (OH)","Mid-American","0.0187","0.0385","0"
"2023","4371968","Miles Marshall","WR","Miami (OH)","Mid-American","0.0187","0.0385","0"
"2023","4578324","Jordan Younge-Humphrey","RB","UNLV","Mountain West","0.0182","0","0.0351"
"2023","4362753","Dominic Gicinto","WR","UNLV","Mountain West","0.0182","0.0377","0"
"2023","4431479","Ricky White","WR","UNLV","Mountain West","0.0182","0.0377","0"
"2023","4430518","Brannon Spector","WR","Clemson","ACC","0.0181","0.0337","0"
"2023","4567102","Paul Tyson","QB","Clemson","ACC","0.0181","0.0337","0"
"2023","5151609","Everett Hunter","TE","New Mexico","Mountain West","0.018","0.0426","0"
"2023","4613197","Donald Jones","WR","New Mexico","Mountain West","0.018","0.0426","0"
"2023","4887225","Andrew Henry","RB","New Mexico","Mountain West","0.018","0","0.0317"
"2023","4570270","Adam Jones","WR","Arkansas State","Sun Belt","0.0179","0.0299","0"
"2023","5111406","Tennel Bryant","WR","Arkansas State","Sun Belt","0.0179","0.0299","0"
"2023","4894449","Miller McCrumby","TE","Arkansas State","Sun Belt","0.0179","0.0299","0"
"2023","4362501","Brian Hightower","WR","California","Pac-12","0.0178","0.0405","0"
"2023","4683226","Kendall Long","WR","Syracuse","ACC","0.0177","0.0426","0"
"2023","4590292","Thomas Fidone Jr.","TE","Nebraska","Big Ten","0.0175","0.0488","0"
"2023","4570259","Daniel Richardson","QB","Florida Atlantic","American Athletic","0.0172","0.0286","0"
"2023","5082025","Jymetre Hester","WR","Florida Atlantic","American Athletic","0.0172","0.0286","0"
"2023","4872943","Timothy Gans","RB","New Mexico State","Conference USA","0.0171","0.0263","0.0103"
"2023","5081768","Jayson Littlejohn","TE","South Florida","American Athletic","0.0171","0.038","0"
"2023","4613157","Jake Clemons","TE","Charlotte","American Athletic","0.0171","0.05","0"
"2023","4909483","Jordin Parker","WR","New Mexico State","Conference USA","0.0171","0.0395","0"
"2023","4689590","Bryce Kennon","TE","Charlotte","American Athletic","0.0171","0.05","0"
"2023","4870847","Ja'Kobi Lane","WR","USC","Pac-12","0.017","0.0297","0"
"2023","4686781","Brenden Rice","WR","USC","Pac-12","0.017","0.0297","0"
"2023","4683119","Tyler Moore","TE","Iowa State","Big 12","0.0169","0.0328","0"
"2023","5092322","Dominic Dutton","WR","Old Dominion","Sun Belt","0.0168","0.0385","0"
"2023","4610570","Cade Fennegan","QB","BYU","Big 12","0.0168","0","0.0364"
"2023","5151965","Kadarius Calloway","RB","Old Dominion","Sun Belt","0.0168","0.0192","0.0154"
"2023","4426420","Devyn Ford","RB","Notre Dame","FBS Independents","0.0166","0.0122","0.0202"
"2023","4685476","Tobias Merriweather","WR","Notre Dame","FBS Independents","0.0166","0.0366","0"
"2023","4431213","Deion Colzie","WR","Notre Dame","FBS Independents","0.0166","0.0366","0"
"2023","4870713","Rico Flores","WR","Notre Dame","FBS Independents","0.0166","0.0366","0"
"2023","4880699","Anton Hall Jr.","RB","Navy","American Athletic","0.0165","0.0213","0.0148"
"2023","4426657","Ryan Hilinski","QB","Northwestern","Big Ten","0.0165","0.0154","0.0185"
"2023","4686170","Jayden Umbarger","WR","Navy","American Athletic","0.0165","0.0638","0"
"2023","4878695","Max Bredeson","TE","Michigan","Big Ten","0.0165","0.0345","0"
"2023","4687476","Jake Arthurs","RB","Northwestern","Big Ten","0.0165","0","0.037"
"2023","4578654","Jaden Walley","WR","Mississippi State","SEC","0.0165","0.0435","0"
"2023","4685279","Jaydon Blue","RB","Texas","Big 12","0.0165","0.0154","0.0179"
"2023","5081502","Nathan Kent","WR","Navy","American Athletic","0.0165","0.0638","0"
"2023","5008017","Benjamin Hall","RB","Michigan","Big Ten","0.0165","0","0.0323"
"2023","4686167","Xavier Arline","QB","Navy","American Athletic","0.0165","0.0638","0"
"2023","4575665","Jacob Cowing","WR","Arizona","Pac-12","0.0165","0.0147","0.0208"
"2023","4801717","Noah Fifita","QB","Arizona","Pac-12","0.0165","0.0294","0"
"2023","4686171","Camari Williams","WR","Navy","American Athletic","0.0165","0.0638","0"
"2023","4685311","Jayden Denegal","QB","Michigan","Big Ten","0.0165","0.0172","0.0161"
"2023","4905609","Fredrick Moore","WR","Michigan","Big Ten","0.0165","0.0345","0"
"2023","4429949","Maliq Carr","TE","Michigan State","Big Ten","0.0164","0.0357","0"
"2023","4690170","Damarcus Thomas","TE","South Alabama","Sun Belt","0.0164","0.0351","0"
"2023","4876132","Josh Cuevas","TE","Washington","Pac-12","0.0164","0.025","0"
"2023","4832800","Denzel Boston","WR","Washington","Pac-12","0.0164","0.025","0"
"2023","4372573","Jaylan Franklin","TE","Michigan State","Big Ten","0.0164","0.0357","0"
"2023","4360818","Tyler Harrell","WR","Miami","ACC","0.0164","0.0333","0"
"2023","4714046","Tyrell Henry","WR","Michigan State","Big Ten","0.0164","0.0357","0"
"2023","4714300","Holden Geriner","QB","Auburn","SEC","0.0163","0.0455","0"
"2023","4427332","Gerald Green","RB","East Carolina","American Athletic","0.0163","0.0339","0"
"2023","5151904","John Busha","QB","Air Force","Mountain West","0.0163","0","0.0175"
"2023","5103004","Jared Roznos","WR","Air Force","Mountain West","0.0163","0.2308","0"
"2023","5085134","Cannon Turner","QB","Air Force","Mountain West","0.0163","0","0.0175"
"2023","4695580","Malcolm Johnson Jr.","WR","Auburn","SEC","0.0163","0.0455","0"
"2023","4684939","Bryan Robinson","WR","Marshall","Sun Belt","0.0161","0.0323","0"
"2023","4685827","Jamal Johnson","RB","Bowling Green","Mid-American","0.0161","0","0.0323"
"2023","4430724","Dariyan Wiley","WR","Louisiana Monroe","Sun Belt","0.0161","0.0377","0"
"2023","4433825","Levi Gazarek","TE","Bowling Green","Mid-American","0.0161","0.0345","0"
"2023","4710744","Malique Dieudonne","WR","Western Michigan","Mid-American","0.0161","0.0392","0"
"2023","4910682","Jamal Hailey","RB","Western Michigan","Mid-American","0.0161","0.0196","0.0139"
"2023","4684393","Justin Kimber","WR","Louisiana Monroe","Sun Belt","0.0161","0.0377","0"
"2023","4879564","Gavin Haines","RB","Oregon State","Pac-12","0.016","0","0.029"
"2023","4684540","Jacob Coleman","WR","Middle Tennessee","Conference USA","0.0159","0.0133","0.02"
"2023","4686328","Malik Bowen-Sims","WR","Duke","ACC","0.0159","0.0364","0"
"2023","4826505","Mudia Reuben","WR","Stanford","Pac-12","0.0159","0.0339","0"
"2023","4370473","Ryan Cragun","WR","UCLA","Pac-12","0.0159","0.0333","0"
"2023","4367179","Josiah Norwood","WR","UCLA","Pac-12","0.0159","0.0333","0"
"2023","4686514","Bryce Bailey","WR","Middle Tennessee","Conference USA","0.0159","0.0267","0"
"2023","4685440","Kyle Lowe","QB","Middle Tennessee","Conference USA","0.0159","0.0133","0.02"
"2023","4570683","Kam Brown","WR","UCLA","Pac-12","0.0159","0.0333","0"
"2023","4428580","Tyler Stephens","TE","Missouri","SEC","0.0157","0.0426","0"
"2023","4872966","Clayton Ollendieck","TE","Troy","Sun Belt","0.0157","0.0323","0"
"2023","4430827","Troy Omeire","WR","Arizona State","Pac-12","0.0157","0.0328","0"
"2023","4430828","Mookie Cooper","WR","Missouri","SEC","0.0157","0.0213","0.0127"
"2023","4873288","Dawson Menegatti","WR","Colorado State","Mountain West","0.0156","0.0227","0"
"2023","5077877","Justyn Reid","TE","Southern Mississippi","Sun Belt","0.0156","0.0294","0"
"2023","4685409","Jordan Hudson","WR","SMU","American Athletic","0.0156","0.0299","0"
"2023","4888886","Kenyon Clay","RB","Southern Mississippi","Sun Belt","0.0156","0","0.0339"
"2023","4606713","Brandon Hayes","WR","Southern Mississippi","Sun Belt","0.0156","0.0294","0"
"2023","4607419","Keyshawn Smith","WR","SMU","American Athletic","0.0156","0.0299","0"
"2023","4428451","Brett Seither","TE","Georgia Tech","ACC","0.0156","0.0313","0"
"2023","4429981","Jordan Kerley","WR","SMU","American Athletic","0.0156","0.0299","0"
"2023","4570190","Jake Bailey","WR","SMU","American Athletic","0.0156","0.0299","0"
"2023","4879965","Casey Reynolds","WR","Army","FBS Independents","0.0155","0.0714","0"
"2023","4875209","Andison Coby","WR","Indiana","Big Ten","0.0155","0.0316","0"
"2023","4565878","James Bomba","TE","Indiana","Big Ten","0.0155","0.0316","0"
"2023","4427934","Dominick Mazotti","TE","San José State","Mountain West","0.0155","0.0275","0"
"2023","5120977","Maxwell Moss","WR","James Madison","Sun Belt","0.0154","0.0351","0"
"2023","4683314","Xavier Coleman","RB","Boston College","ACC","0.0154","0.0175","0.0139"
"2023","4361328","George Takacs","TE","Boston College","ACC","0.0154","0.0351","0"
"2023","5078549","Dedrick Latulas","WR","Louisiana Tech","Conference USA","0.0154","0.0196","0.011"
"2023","4429105","Arian Smith","WR","Georgia","SEC","0.0153","0.0274","0"
"2023","4689890","Zach Fryar","TE","UTEP","Conference USA","0.0153","0.0411","0"
"2023","4708127","Monaray Baldwin","WR","Baylor","Big 12","0.0152","0.027","0"
"2023","4879196","Gavin Yates","TE","Baylor","Big 12","0.0152","0.0135","0.0175"
"2023","4680024","Da'Wain Lofton","WR","Virginia Tech","ACC","0.015","0.029","0"
"2023","4429115","Gee Scott Jr.","TE","Ohio State","Big Ten","0.015","0.0278","0"
"2023","4596539","Yulkeith Brown","WR","Tulane","American Athletic","0.0149","0.0385","0"
"2023","4243715","Dalen Morris","QB","Hawai'i","Mountain West","0.0149","0","0.0476"
"2023","4871088","Ayden Williams","WR","Ole Miss","SEC","0.0149","0.0282","0"
"2023","4362751","Jalen Knox","WR","Ole Miss","SEC","0.0149","0.0141","0.0161"
"2023","4432677","Iverson Celestine","RB","Tulane","American Athletic","0.0149","0","0.0247"
"2023","4685290","Tychaun Chapman","WR","North Carolina","ACC","0.0148","0.0154","0.0143"
"2023","4567253","Darion Williamson","WR","Florida State","ACC","0.0148","0.0303","0"
"2023","5150834","Destyn Hill","WR","Florida State","ACC","0.0148","0.0303","0"
"2023","4871048","Hykeem Williams","WR","Florida State","ACC","0.0148","0.0303","0"
"2023","4920158","Brock Glenn","QB","Florida State","ACC","0.0148","0","0.029"
"2023","4684551","Jake Renda","TE","Pittsburgh","ACC","0.0147","0.029","0"
"2023","4427985","Jerrod Means","WR","Pittsburgh","ACC","0.0147","0.029","0"
"2023","4568649","Ethan Hall","TE","Tulsa","American Athletic","0.0147","0.0385","0"
"2023","4431527","Derrick Davis Jr.","RB","Pittsburgh","ACC","0.0147","0","0.0299"
"2023","4427254","Tahj Gary","RB","Tulsa","American Athletic","0.0147","0","0.0247"
"2023","4698179","River Helms","TE","Western Kentucky","Conference USA","0.0147","0.0227","0"
"2023","4923295","Kenny Johnson","WR","Pittsburgh","ACC","0.0147","0.029","0"
"2023","5093009","Carl Chester","WR","Tulsa","American Athletic","0.0147","0.0385","0"
"2023","4917945","Aidan Mizell","WR","Florida","SEC","0.0146","0.0278","0"
"2023","4693740","Kahleil Jackson","WR","Florida","SEC","0.0146","0.0278","0"
"2023","4432326","Trevor Kardell","TE","Kansas","Big 12","0.0146","0.0357","0"
"2023","5032961","Tucker Ashcraft","TE","Wisconsin","Big Ten","0.0146","0.0282","0"
"2023","4869730","Nik McMillan","WR","Buffalo","Mid-American","0.0145","0.025","0"
"2023","5151368","Micah Woods","WR","Buffalo","Mid-American","0.0145","0.025","0"
"2023","4429742","Darrell Harding Jr.","WR","Buffalo","Mid-American","0.0145","0.025","0"
"2023","5077060","Amare Thomas","WR","UAB","American Athletic","0.0145","0.0244","0"
"2023","4426874","Zion Carter","TE","Buffalo","Mid-American","0.0145","0.025","0"
"2023","5076952","Devin Mccuin","WR","UT San Antonio","American Athletic","0.0144","0.0194","0.0098"
"2023","4878112","Charles Robertson","WR","Louisiana","Sun Belt","0.0144","0.0294","0"
"2023","4574026","Tyrese Chambers","WR","Maryland","Big Ten","0.0144","0.0275","0"
"2023","4363129","Pearse Migl","TE","Louisiana","Sun Belt","0.0144","0.0294","0"
